,id,kode_sarana,kode_sarana_lama,id_kartu,jenis_sarana,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,created_at,last_update,nama_pemilik,nama_daop
26,10565,GB5012233,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10566,GB5012234,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10567,GB5012235,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10568,GB5012236,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10569,GB5012237,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10570,GB5012238,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-04-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10571,GB5012239,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10572,GB5012240,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10573,GB5012241,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10574,GB5012242,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10575,GB5012243,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10576,GB5012244,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10577,GB5012245,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10578,GB5012246,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10579,GB5012247,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-11-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10580,GB5012248,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10581,GB5012249,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10582,GB5012250,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10583,GB5012251,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10584,GB5012252,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10585,GB5012253,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10586,GB5012254,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-09-20,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10587,GB5012255,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10588,GB5012256,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10589,GB5012257,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10590,GB5012258,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10591,GB5012259,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10592,GB5012260,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10593,GB5012261,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10594,GB5012262,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-11-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10595,GB5012263,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10596,GB5012264,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10597,GB5012265,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10598,GB5012266,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10599,GB5012267,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10600,GB5012268,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10601,GB5012269,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10602,GB5012270,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10603,GB5012271,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10604,GB5012272,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10605,GB5012273,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10606,GB5012274,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-10-05,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10607,GB5012275,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10608,GB5012276,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10609,GB5012277,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10610,GB5012278,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10611,GB5012279,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10612,GB5012280,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10613,GB5012281,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10614,GB5012282,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10615,GB5012283,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10616,GB5012284,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10617,GB5012285,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-11-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10618,GB5012286,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10619,GB5012287,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10620,GB5012288,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10621,GB5012289,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10622,GB5012290,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10623,GB5012291,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10624,GB5012292,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10625,GB5012293,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10626,GB5012294,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-11-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10627,GB5012295,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10628,GB5012296,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10629,GB5012297,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-11-26,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10630,GB5012298,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10631,GB5012299,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10632,GB5012300,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10633,GB5012301,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10634,GB5012302,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10635,GB5012303,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10636,GB5012304,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10637,GB5012305,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-05-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10638,GB5012306,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10639,GB5012307,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10640,GB5012308,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10641,GB5012309,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10642,GB5012310,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10643,GB5012311,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10644,GB5012312,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10645,GB5012313,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10646,GB5012314,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10647,GB5012315,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10648,GB5012316,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-02-21,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10649,GB5012317,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10650,GB5012318,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10651,GB5012319,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10652,GB5012320,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10653,GB5012321,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10654,GB5012322,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10655,GB5012323,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10656,GB5012324,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-12-14,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10657,GB5012325,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10658,GB5012326,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2021-09-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10659,GB5012327,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10660,GB5012328,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-11-15,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10661,GB5012329,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2019-11-02,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10662,GB5012330,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-09-10,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
26,10663,GB5012331,,0,Gerbong,16,57,2012,54,Aktiv,,0000-00-00,2020-10-25,0000-00-00,"Baotaou Beifang Chuangye Co., Ltd",0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE IV LAMPUNG
