,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,TAHUN,TAHUN_2,UMUR,RANGE_USIA
198,GD421122,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
199,GD4211220,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
200,GD4211221,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
201,GD4211222,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
202,GD4211223,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
203,GD4211224,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
204,GD4211225,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
205,GD4211226,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
206,GD4211227,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
207,GD4211228,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
208,GD4211229,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
209,GD421123,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
210,GD4211230,DAOP 8,SDT,GERBONG,11,2011,10,<=10 th
211,GD4211231,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
212,GD4211232,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
213,GD4211233,DAOP 8,SDT,GERBONG,11,2011,10,<=10 th
214,GD4211234,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
215,GD4211235,DAOP 8,SDT,GERBONG,11,2011,10,<=10 th
216,GD4211236,DAOP 8,SDT,GERBONG,11,2011,10,<=10 th
217,GD4211237,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
218,GD4211238,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
219,GD4211239,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
220,GD421124,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
221,GD4211240,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
222,GD4211241,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
223,GD4211242,DAOP 8,SDT,GERBONG,11,2011,10,<=10 th
224,GD4211243,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
225,GD4211244,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
226,GD4211245,DAOP 1,JAKG,GERBONG,11,2011,10,<=10 th
227,GD4211246,DIVRE 3,SIG,GERBONG,11,2011,10,<=10 th
228,GD421126,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
229,GD4211267,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
230,GD4211268,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
231,GD421127,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
232,GD421128,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
233,GD4211280,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
234,GD4211281,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
235,GD421129,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
236,GD421130,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
237,GD421131,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
238,GD421132,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
239,GD421133,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
240,GD421134,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
241,GD421135,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
242,GD421136,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
243,GD421141,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
244,GD421142,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
245,GD421143,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
246,GD421144,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
247,GD421145,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
248,GD421146,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
249,GD421147,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
250,GD421148,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
251,GD421149,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
252,GD421150,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
253,GD421151,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
254,GD421152,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
255,GD421153,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
256,GD421154,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
257,GD421155,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
258,GD421156,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
259,GD421157,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
260,GD421158,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
261,GD421159,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
262,GD421160,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
263,GD421161,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
264,GD421162,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
265,GD421163,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
266,GD421164,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
267,GD421185,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
268,GD421186,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
269,GD421187,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
270,GD421188,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
271,GD421189,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
272,GD421190,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
273,GD421191,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
274,GD421192,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
275,GD421193,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
276,GD421194,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
277,GD421195,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
278,GD421196,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
279,GD421197,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
280,GD421198,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
281,GD421199,DAOP 1,RK,GERBONG,11,2011,10,<=10 th
282,GD4212221,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
283,GD4212222,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
284,GD4212223,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
285,GD4212224,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
286,GD4212225,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
287,GD4212226,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
288,GD4212227,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
289,GD4212229,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
290,GD4212230,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
291,GD4212231,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
292,GD4212232,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
293,GD4212233,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
294,GD4212234,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
295,GD4212235,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
296,GD4212236,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
297,GD4212237,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
298,GD4212238,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
299,GD4212239,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
300,GD4212240,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
301,GD4212241,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
302,GD4212242,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
303,GD4212243,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
304,GD4212244,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
305,GD4212245,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
306,GD4212246,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
307,GD4212247,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
308,GD4212248,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
309,GD4212249,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
310,GD4212250,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
311,GD4212251,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
312,GD4212252,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
313,GD4212253,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
314,GD4212254,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
315,GD4212255,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
316,GD4212256,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
317,GD4212257,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
318,GD4212258,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
319,GD4212259,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
320,GD4212260,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
321,GD4212261,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
322,GD4212262,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
323,GD4212263,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
324,GD4212264,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
325,GD4212265,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
326,GD4212266,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
327,GD4212267,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
328,GD4212268,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
329,GD4212269,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
330,GD4212270,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
331,GD4212271,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
332,GD4212272,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
333,GD4212273,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
334,GD4212274,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
335,GD4212275,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
336,GD4212276,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
337,GD4212277,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
338,GD4212278,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
339,GD4212280,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
340,GD4212281,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
341,GD4212282,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
342,GD4212283,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
343,GD4212284,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
344,GD4212285,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
345,GD4212286,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
346,GD4212287,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
347,GD4212288,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
348,GD4212289,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
349,GD4212290,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
350,GD4212291,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
351,GD4212292,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
352,GD4212293,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
353,GD4212294,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
354,GD4212295,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
355,GD4212296,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
356,GD4212297,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
357,GD4212298,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
358,GD4212299,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
359,GD4212300,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
360,GD4212301,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
361,GD4212302,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
362,GD4212303,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
363,GD4212304,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
364,GD4212305,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
365,GD4212306,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
366,GD4212307,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
367,GD4212308,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
368,GD4212309,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
369,GD4212310,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
370,GD4212311,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
371,GD4212312,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
372,GD4212313,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
373,GD4212314,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
374,GD4212315,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
375,GD4212316,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
376,GD4212317,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
377,GD4212318,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
378,GD4212319,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
379,GD4212320,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
380,GD4212321,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
381,GD4212322,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
382,GD4212323,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
383,GD4212324,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
384,GD4212325,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
385,GD4212326,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
386,GD4212327,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
387,GD4212328,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
388,GD4212329,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
389,GD4212330,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
390,GD4212331,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
391,GD4212332,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
392,GD4212333,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
393,GD4212334,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
394,GD4212335,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
395,GD4212336,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
396,GD4212337,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
397,GD4212338,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
398,GD4212339,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
399,GD4212340,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
400,GD4212368,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
401,GD4212384,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
402,GD4212421,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
403,GD4212422,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
404,GD4212423,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
405,GD4212424,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
406,GD4212425,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
407,GD4212426,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
408,GD4212427,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
409,GD4212428,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
410,GD4212429,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
411,GD4212430,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
412,GD4212431,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
413,GD4212432,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
414,GD4212433,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
415,GD4212434,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
416,GD4212435,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
417,GD4212436,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
418,GD4212437,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
419,GD4212438,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
420,GD4212439,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
421,GD4212440,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
422,GD4212441,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
423,GD4212442,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
424,GD4212443,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
425,GD4212444,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
426,GD4212445,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
427,GD4212446,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
428,GD4212447,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
429,GD4212448,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
430,GD4212449,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
431,GD4212450,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
432,GD4212451,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
433,GD4212452,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
434,GD4212453,DAOP 1,RK,GERBONG,12,2012,9,<=10 th
435,GD4212454,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
436,GD4212455,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
437,GD4212456,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
438,GD4212457,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
439,GD4212458,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
440,GD4212459,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
441,GD4212460,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
442,GD4212461,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
443,GD4212462,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
444,GD4212463,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
445,GD4212464,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
446,GD4212465,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
447,GD4212466,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
448,GD4212467,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
449,GD4212468,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
450,GD4212469,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
451,GD4212470,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
452,GD4212471,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
453,GD4212472,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
454,GD4212473,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
455,GD4212474,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
456,GD4212475,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
457,GD4212476,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
458,GD4212477,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
459,GD4212478,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
460,GD4212479,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
461,GD4212480,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
462,GD4212484,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
463,GD4212485,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
464,GD4212486,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
465,GD4212487,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
466,GD4212488,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
467,GD4212489,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
468,GD4212490,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
469,GD4212492,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
470,GD4212493,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
471,GD4212494,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
472,GD4212496,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
473,GD4212497,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
474,GD4212498,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
475,GD4212499,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
476,GD4212500,DIVRE 3,SIG,GERBONG,12,2012,9,<=10 th
477,GD4212501,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
478,GD4212502,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
479,GD4212503,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
480,GD4212504,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
481,GD4212505,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
482,GD4212506,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
483,GD4212507,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
484,GD4212508,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
485,GD4212509,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
486,GD4212510,DAOP 1,JAKG,GERBONG,12,2012,9,<=10 th
487,GD4212516,DAOP 8,SDT,GERBONG,12,2012,9,<=10 th
488,GD421301,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
489,GD421302,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
490,GD421303,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
491,GD421304,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
492,GD421305,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
493,GD421306,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
494,GD421308,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
495,GD421309,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
496,GD421310,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
497,GD421311,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
498,GD421312,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
499,GD421313,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
500,GD421314,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
501,GD421316,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
502,GD421317,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
503,GD4213179,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
504,GD421318,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
505,GD4213181,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
506,GD4213183,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
507,GD4213186,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
508,GD421319,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
509,GD4213194,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
510,GD4213195,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
511,GD4213196,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
512,GD421320,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
513,GD421321,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
514,GD4213211,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
515,GD4213213,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
516,GD4213214,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
517,GD4213217,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
518,GD4213218,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
519,GD4213219,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
520,GD421322,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
521,GD4213221,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
522,GD4213222,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
523,GD4213223,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
524,GD4213224,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
525,GD4213225,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
526,GD421323,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
527,GD4213236,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
528,GD4213242,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
529,GD4213243,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
530,GD4213244,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
531,GD421325,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
532,GD4213255,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
533,GD4213256,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
534,GD4213257,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
535,GD4213259,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
536,GD421326,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
537,GD4213261,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
538,GD4213262,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
539,GD4213263,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
540,GD4213264,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
541,GD4213265,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
542,GD421327,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
543,GD4213273,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
544,GD4213274,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
545,GD4213275,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
546,GD4213276,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
547,GD421328,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
548,GD4213280,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
549,GD421329,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
550,GD421330,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
551,GD421331,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
552,GD421332,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
553,GD421333,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
554,GD421334,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
555,GD421335,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
556,GD421336,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
557,GD421337,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
558,GD421338,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
559,GD421340,DAOP 8,SDT,GERBONG,13,2013,8,<=10 th
560,GD421341,DIVRE 3,SIG,GERBONG,13,2013,8,<=10 th
561,GD421342,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
562,GD421345,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
563,GD421346,DAOP 1,JAKG,GERBONG,13,2013,8,<=10 th
