,NOMOR_IDENTITAS,DAOP,DEPO,JENIS,tgl_masa_uji,STATUS_UJI
6221,GB501356,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6222,GB501357,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6223,GB501358,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6224,GB501359,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6225,GB501360,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6226,GB501361,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6227,GB501362,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6228,GB501363,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6229,GB501364,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6230,GB501365,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6231,GB501366,DIVRE 4,RJS,GERBONG,2019-12-14,Kadaluarsa
6232,GB501367,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6233,GB501368,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6234,GB501369,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6235,GB501370,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6236,GB501371,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6237,GB501372,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6238,GB501373,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6239,GB501374,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6240,GB501375,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6241,GB501376,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6242,GB501377,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6243,GB501378,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6244,GB501379,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6245,GB501380,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6246,GB501381,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6247,GB501382,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6248,GB501383,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6249,GB501384,DIVRE 4,RJS,GERBONG,2007-01-01,Kadaluarsa
6250,GB501385,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6251,GB501386,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6252,GB501387,DIVRE 4,RJS,GERBONG,2019-12-14,Kadaluarsa
6253,GB501388,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6254,GB501389,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6255,GB501390,DIVRE 4,RJS,GERBONG,2019-12-14,Kadaluarsa
6256,GB501391,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6257,GB501392,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6258,GB501393,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6259,GB501394,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6260,GB501395,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6261,GB501396,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6262,GB501397,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6263,GB501399,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6264,GB5013100,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6265,GB5013101,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6266,GB5013102,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6267,GB5013103,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6268,GB5013104,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6269,GB5013105,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6270,GB5013106,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6271,GB5013107,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6272,GB5013108,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6273,GB5013109,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6274,GB5013110,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6275,GB5013111,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6276,GB5013112,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6277,GB5013113,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6278,GB5013114,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6279,GB5013115,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6280,GB5013116,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6281,GB5013117,DIVRE 4,RJS,GERBONG,2019-11-08,Kadaluarsa
6282,GB5013118,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6283,GB5013119,DIVRE 4,RJS,GERBONG,2020-05-23,Kadaluarsa
6284,GB5013120,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6285,GB5013121,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6286,GB5013122,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6287,GB5013123,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6288,GB5013124,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6289,GB5013125,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6290,GB5013126,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6291,GB5013127,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6292,GB5013128,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6293,GB5013129,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6294,GB5013130,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6295,GB5013131,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6296,GB5013132,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6297,GB5013134,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6298,GB5013135,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6299,GB5013136,DIVRE 4,RJS,GERBONG,2021-09-25,Kadaluarsa
6300,GB5013137,DIVRE 4,RJS,GERBONG,2022-04-23,Masih Berlaku
6301,GB5013138,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6302,GB5013139,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6303,GB5013140,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6304,GB5013141,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6305,GB5013142,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6306,GB5013143,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6307,GB5013144,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6308,GB5013145,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6309,GB5013146,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6310,GB5013147,DIVRE 4,RJS,GERBONG,2019-12-14,Kadaluarsa
6311,GB5013148,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6312,GB5013149,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6313,GB5013150,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6314,GB5013151,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6315,GB5013152,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6316,GB5013153,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6317,GB5013154,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6318,GB5013155,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6319,GB5013156,DIVRE 4,RJS,GERBONG,2019-12-14,Kadaluarsa
6320,GB5013157,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6321,GB5013158,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6322,GB5013159,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6323,GB5013160,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6324,GB5013161,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6325,GB5013162,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6326,GB5013163,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6327,GB5013164,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6328,GB5013165,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6329,GB5013166,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6330,GB5013167,DIVRE 4,RJS,GERBONG,2019-11-14,Kadaluarsa
6331,GB5013168,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6332,GB5013169,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6333,GB5013170,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6334,GB5013171,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6335,GB5013172,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6336,GB5013173,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6337,GB5013174,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6338,GB5013175,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6339,GB5013176,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6340,GB5013177,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6341,GB5013178,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6342,GB5013179,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6343,GB5013180,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6344,GB5013181,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6345,GB5013182,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6346,GB5013183,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6347,GB5013184,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6348,GB5013185,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6349,GB5013186,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6350,GB5013187,DIVRE 4,RJS,GERBONG,2020-04-26,Kadaluarsa
6351,GB5013188,DIVRE 4,RJS,GERBONG,2019-11-02,Kadaluarsa
6352,GB5013189,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6353,GB5013190,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6354,GB5013191,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6355,GB5013192,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6356,GB5013193,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6357,GB5013194,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6358,GB5013195,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6359,GB5013196,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6360,GB5013197,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6361,GB5013198,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6362,GB5013199,DIVRE 4,RJS,GERBONG,2020-02-28,Kadaluarsa
6363,GB5013200,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6364,GB5013201,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6365,GB5013202,DIVRE 4,RJS,GERBONG,2021-09-25,Kadaluarsa
6366,GB5013203,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6367,GB5013204,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6368,GB5013205,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6369,GB5013206,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6370,GB5013207,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6371,GB5013208,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6372,GB5013209,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6373,GB5013210,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6374,GB5013211,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6375,GB5013212,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6376,GB5013213,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6377,GB5013214,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6378,GB5013215,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6379,GB5013216,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6380,GB5013217,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6381,GB5013218,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6382,GB5013219,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6383,GB5013220,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6384,GB5013221,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6385,GB5013222,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6386,GB5013223,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6387,GB5013224,DIVRE 4,RJS,GERBONG,2019-11-14,Kadaluarsa
6388,GB5013225,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6389,GB5013226,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6390,GB5013227,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6391,GB5013228,DIVRE 4,RJS,GERBONG,2019-11-14,Kadaluarsa
6392,GB5013229,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6393,GB5013230,DIVRE 4,RJS,GERBONG,2020-11-15,Kadaluarsa
6394,GB501401,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6395,GB501402,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6396,GB501403,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6397,GB501404,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6398,GB501405,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6399,GB501406,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6400,GB501407,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6401,GB501408,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6402,GB501409,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6403,GB501410,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6404,GB501411,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6405,GB501412,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6406,GB501413,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6407,GB501414,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6408,GB501415,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6409,GB501416,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6410,GB501417,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6411,GB501418,DIVRE 4,RJS,GERBONG,2020-09-10,Kadaluarsa
6412,GB501419,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6413,GB501420,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6414,GB501421,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6415,GB501422,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6416,GB501423,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6417,GB501424,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6418,GB501425,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6419,GB501426,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6420,GB501427,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6421,GB501428,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6422,GB501429,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6423,GB501430,DIVRE 4,RJS,GERBONG,2019-09-21,Kadaluarsa
6424,GB501431,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6425,GB501432,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6426,GB501433,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6427,GB501434,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6428,GB501435,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6429,GB501436,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6430,GB501437,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6431,GB501438,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6432,GB501439,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6433,GB501440,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6434,GB501441,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6435,GB501442,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6436,GB501443,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6437,GB501444,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6438,GB501445,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6439,GB501446,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6440,GB501447,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6441,GB501448,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6442,GB501449,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6443,GB501450,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6444,GB501451,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6445,GB501452,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6446,GB501453,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6447,GB501454,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6448,GB501455,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6449,GB501456,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6450,GB501458,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6451,GB501459,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6452,GB501460,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6453,GB501461,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6454,GB501462,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6455,GB501463,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6456,GB501464,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6457,GB501465,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6458,GB501466,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6459,GB501467,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6460,GB501468,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6461,GB501469,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6462,GB501470,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6463,GB501471,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6464,GB501472,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6465,GB501474,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6466,GB501475,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6467,GB501476,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6468,GB501477,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6469,GB501478,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6470,GB501479,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6471,GB501480,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6472,GB501481,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6473,GB501482,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6474,GB501483,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6475,GB501484,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6476,GB501485,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6477,GB501486,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6478,GB501487,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6479,GB501488,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6480,GB501489,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6481,GB501490,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6482,GB501491,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6483,GB501492,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6484,GB501493,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6485,GB501494,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6486,GB501495,DIVRE 4,RJS,GERBONG,2020-04-26,Kadaluarsa
6487,GB501496,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6488,GB501497,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6489,GB501498,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6490,GB501499,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6491,GB5014100,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6492,GB5014101,DIVRE 4,RJS,GERBONG,2020-04-25,Kadaluarsa
6493,GB5014102,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6494,GB5014103,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6495,GB5014104,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6496,GB5014105,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6497,GB5014106,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6498,GB5014107,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6499,GB5014108,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6500,GB5014110,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6501,GB5014111,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6502,GB5014112,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6503,GB5014113,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6504,GB5014114,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6505,GB5014115,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6506,GB5014116,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6507,GB5014117,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6508,GB5014118,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6509,GB5014119,DIVRE 4,RJS,GERBONG,2020-02-28,Kadaluarsa
6510,GB5014120,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6511,GB5014121,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6512,GB5014122,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6513,GB5014123,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6514,GB5014124,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6515,GB5014125,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6516,GB5014126,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6517,GB5014127,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6518,GB5014128,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6519,GB5014129,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6520,GB5014130,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6521,GB5014131,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6522,GB5014132,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6523,GB5014133,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6524,GB5014134,DIVRE 4,RJS,GERBONG,2019-09-21,Kadaluarsa
6525,GB5014135,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6526,GB5014136,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6527,GB5014137,DIVRE 4,RJS,GERBONG,2020-02-21,Kadaluarsa
6528,GB5014138,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6529,GB5014139,DIVRE 4,RJS,GERBONG,2020-04-25,Kadaluarsa
6530,GB5014140,DIVRE 4,RJS,GERBONG,2022-04-30,Masih Berlaku
6531,GB5014141,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6532,GB5014142,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6533,GB5014143,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6534,GB5014144,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6535,GB5014145,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6536,GB5014146,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6537,GB5014147,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6538,GB5014148,DIVRE 4,RJS,GERBONG,2019-09-21,Kadaluarsa
6539,GB5014149,DIVRE 4,RJS,GERBONG,2020-05-02,Kadaluarsa
6540,GB5014150,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6541,GB5014151,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6542,GB5014152,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6543,GB5014153,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6544,GB5014154,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6545,GB5014155,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
6546,GB5014156,DIVRE 4,RJS,GERBONG,2020-08-02,Kadaluarsa
6547,GB5014157,DIVRE 4,RJS,GERBONG,2020-10-25,Kadaluarsa
