,id,kode_sarana,kode_sarana_lama,id_kartu,id_jenis,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,id_pemilik,created_at,last_update,DAOP,TAHUN,id_daops,NAMA_DEPO,KODE_DEPO
8572,11499,GD5415254,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8573,11500,GD5415255,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8574,11501,GD5415256,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8575,11502,GD5415257,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8576,11503,GD5415258,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8577,11504,GD5415259,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2019-12-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8578,11505,GD5415260,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8579,11506,GD5415261,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8580,11507,GD5415262,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8581,11508,GD5415263,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8582,11509,GD5415264,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8583,11510,GD5415265,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8584,11511,GD5415266,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8585,11512,GD5415267,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2019-10-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8586,11513,GD5415268,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8587,11514,GD5415269,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8588,11515,GD5415270,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8589,11516,GD5415271,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2019-10-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8590,11517,GD5415272,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2019-12-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8591,11518,GD5415273,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8592,11519,GD5415274,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2020-02-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8593,11520,GD5415275,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8594,11521,GD5415276,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8595,11522,GD5415277,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2019-10-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8596,11523,GD5415278,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8597,11524,GD5415279,,0,4,7,0,2015,51,Tidak Aktiv,,2015-04-24,2019-12-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8598,11525,GD5415280,,0,4,7,0,2015,51,Aktiv,,2015-04-24,2020-02-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8599,11526,GD5415281,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8600,11527,GD5415282,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8601,11528,GD5415283,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8602,11529,GD5415284,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8603,11530,GD5415285,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8604,11531,GD5415286,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8605,11532,GD5415287,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8606,11533,GD5415288,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8607,11534,GD5415289,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8608,11535,GD5415290,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8609,11536,GD5415291,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8610,11537,GD5415292,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8611,11538,GD5415293,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8612,11539,GD5415294,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8613,11540,GD5415295,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8614,11541,GD5415296,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-10-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8615,11542,GD5415297,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8616,11543,GD5415298,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8617,11544,GD5415299,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8618,11545,GD5415300,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8619,11546,GD5415301,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8620,11547,GD5415302,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8621,11548,GD5415303,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8622,11549,GD5415304,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8623,11550,GD5415305,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8624,11551,GD5415306,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8625,11552,GD5415307,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8626,11553,GD5415308,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8627,11554,GD5415309,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8628,11555,GD5415310,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8629,11556,GD5415311,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8630,11557,GD5415312,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8631,11558,GD5415313,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8632,11559,GD5415314,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8633,11560,GD5415315,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8634,11561,GD5415316,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8635,11562,GD5415317,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8636,11563,GD5415318,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8637,11564,GD5415319,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8638,11565,GD5415320,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8639,11566,GD5415321,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8640,11567,GD5415322,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-10-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8641,11568,GD5415323,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8642,11569,GD5415324,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-01-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8643,11570,GD5415325,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8644,11571,GD5415326,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8645,11572,GD5415327,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8646,11573,GD5415328,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,(kosong),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8647,11574,GD5415329,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8648,11575,GD5415330,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8649,11576,GD5415331,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8650,11577,GD5415332,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8651,11578,GD5415333,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8652,11579,GD5415334,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-10-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8653,11580,GD5415335,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8654,11581,GD5415336,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8655,11582,GD5415337,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8656,11583,GD5415338,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8657,11584,GD5415339,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8658,11585,GD5415340,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8659,11586,GD5415341,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8660,11587,GD5415342,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8661,11588,GD5415343,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8662,11589,GD5415344,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8663,11590,GD5415345,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8664,11591,GD5415346,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8665,11592,GD5415347,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2021-10-01,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8666,11593,GD5415348,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8667,11594,GD5415349,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8668,11595,GD5415350,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2019-01-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8669,11596,GD5415351,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8670,11597,GD5415352,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8671,11598,GD5415353,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8672,11599,GD5415354,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8673,11600,GD5415355,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8674,11601,GD5415356,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8675,11602,GD5415357,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8676,11603,GD5415358,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8677,11604,GD5415359,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2018-12-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8678,11605,GD5415360,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8679,11606,GD5415361,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8680,11607,GD5415362,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8681,11608,GD5415363,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8682,11609,GD5415364,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8683,11610,GD5415365,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8684,11611,GD5415366,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8685,11612,GD5415367,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-09-20,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8686,11613,GD5415368,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8687,11614,GD5415369,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8688,11615,GD5415370,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8689,11616,GD5415371,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8690,11617,GD5415372,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8691,11618,GD5415373,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8692,11619,GD5415374,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8693,11620,GD5415375,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8694,11621,GD5415376,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8695,11622,GD5415377,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8696,11623,GD5415378,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8697,11624,GD5415379,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8698,11625,GD5415380,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8699,11626,GD5415381,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
