kode_sarana;kode_sarana_lama;id_kartu;id_jenis;id_sub_jenis;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update
GD409222;PPCW 9230023;0;4;7;54;1992;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409223;PPCW 9230025;0;4;7;54;1992;14;64;Aktiv;;28/12/2009;08/11/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409513;PPCW 9530001;0;4;7;54;1995;15;41;Aktiv;;28/12/2009;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409514;PPCW 9530002;0;4;7;54;1995;14;64;Aktiv;;28/12/2009;08/11/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409515;PPCW 9530003;0;4;7;54;1995;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409516;PPCW 9530005;0;4;7;54;1995;14;19;Tidak Aktiv;;28/12/2009;07/09/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409517;PPCW 9530006;0;4;7;54;1995;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409518;PPCW 9530007;0;4;7;54;1995;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409519;PPCW 9530008;0;4;7;54;1995;8;21;Aktiv;;28/12/2009;17/11/2019;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409520;PPCW 9530009;0;4;7;54;1995;7;19;Aktiv;;28/12/2009;03/08/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409521;PPCW 9530011;0;4;7;54;1995;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409522;PPCW 9530016;0;4;7;54;1995;8;21;Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409523;PPCW 9530018;0;4;7;54;1995;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD409524;PPCW 9530024;0;4;7;54;1995;15;19;Tidak Aktiv;;28/12/2009;18/04/2020;0000-00-00;PT INKA;2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458402;PKPKW 2;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458403;PKPKW 3;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458404;PKPKW 4;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458405;PKPKW 5;0;4;7;55;1984;26;54;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458406;PKPKW 6;0;4;7;55;1984;9;79;Aktiv;;28/12/2009;25/07/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458407;PKPKW 8;0;4;7;55;1984;26;54;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458411;PKPKW 12;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458412;PKPKW 14;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;17/03/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458413;PKPKW 15;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458414;PKPKW 16;0;4;7;55;1984;8;21;Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458415;PKPKW 17;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;15/09/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458416;PKPKW 19;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458417;PKPKW 20;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458418;PKPKW 21;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458420;PKPKW 23;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;25/07/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458421;PKPKW 24;0;4;7;55;1984;15;41;Aktiv;;28/12/2009;25/07/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458422;PKPKW 25;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458423;PKPKW 26;0;4;7;55;1984;7;19;Aktiv;;28/12/2009;25/07/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458426;PKPKW 30;0;4;7;55;1984;10;25;Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458427;PKPKW 31;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458429;PKPKW 33;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458430;PKPKW 34;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;25/07/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458431;PKPKW 35;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458432;PKPKW 36;0;4;7;55;1984;14;64;Aktiv;;28/12/2009;24/10/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458433;PKPKW 37;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458434;PKPKW 38;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD458435;PKPKW 39;0;4;7;55;1984;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD302202;PPCW 481;0;4;7;54;1922;7;19;Tidak Aktiv;;28/12/2009;04/09/2018;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD303001;PPCW 3030001;0;4;7;54;1930;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD306401;PPCW 6430002;0;4;7;54;1964;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD306402;PPCW 6430003;0;4;7;54;1964;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307701;PPCW 17;0;4;7;54;1977;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307702;PPCW 18;0;4;7;54;1977;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307703;PPCW 50;0;4;7;54;1977;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307704;PPCW 7730008;0;4;7;54;1977;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307706;PPCW 7730012;0;4;7;54;1977;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307707;PPCW 7730013;0;4;7;54;1977;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD307708;PPCW 7730001;0;4;7;54;1977;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308401;PPCW 13;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308402;PPCW 15;0;4;7;54;1984;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308403;PPCW 39;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308404;PPCW 346;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308405;PPCW 349;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308406;PPCW 395;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308407;PPCW 400;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308408;PPCW 430;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308409;PPCW 435;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308411;PPCW 443;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308412;PPCW 8430001;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308413;PPCW 8430002;0;4;7;54;1984;14;64;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308414;PPCW 8430006;0;4;7;54;1984;14;64;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308415;PPCW 8430007;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308416;PPCW 8430008;0;4;7;54;1984;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308417;PPCW 8430010;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308418;PPCW 8430013;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308419;PPCW 8430014;0;4;7;54;1984;7;19;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308420;PPCW 8430017;0;4;7;54;1984;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308421;PPCW 8430019;0;4;7;54;1984;9;23;Tidak Aktiv;;28/12/2009;21/09/2020;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308422;PPCW 8430027;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308423;PPCW 8430054;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308424;PPCW 8430055;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308426;PPCW 8430061;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308427;PPCW 8430067;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308428;PPCW 8430069;0;4;7;54;1984;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308429;PPCW 8430070;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308430;PPCW 8430066;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308431;PPCW 8430009;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308433;PPCW 8430037;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308434;PPCW 8430038;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308435;PPCW 8430039;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308436;PPCW 8430040;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308437;PPCW 8430041;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308438;PPCW 8430042;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308439;PPCW 8430043;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308440;PPCW 8430044;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308441;PPCW 8430045;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308442;PPCW 8430046;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308443;PPCW 8430049;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308444;PPCW 8430050;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308445;PPCW 8430051;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308446;PPCW 8430052;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308480;PPW 504;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308481;PPW 516;0;4;7;54;1984;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308501;PPCW 47;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308502;PPCW 91;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308503;PPCW 98;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308504;PPCW 99;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308505;PPCW 386;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308506;PPCW 8530001;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308507;PPCW 8530005;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308509;PPCW 8530009;0;4;7;54;1985;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308510;PPCW 8530015;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308511;PPCW 8530018;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308512;PPCW 8530020;0;4;7;54;1985;13;33;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308513;PPCW 8530022;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308514;PPCW 8530023;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308515;PPCW 8530028;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308516;PPCW 8530031;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308517;PPCW 8530032;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308518;PPCW 8530097;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308519;PPCW 8530099;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308520;PPCW 8530100;0;4;7;54;1985;14;64;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308521;PPCW 8530102;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308522;PPCW 8530109;0;4;7;54;1985;8;21;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308523;PPCW 8530112;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308524;PPCW 8530113;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308525;PPCW 8530114;0;4;7;54;1985;14;64;Tidak Aktiv;;0000-00-00;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308526;PPCW 8530115;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308527;PPCW 8530002;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308528;PPCW 8530004;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308529;PPCW 8530006;0;4;7;54;1985;11;65;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308530;PPCW 8530008;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308531;PPCW 8530011;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308532;PPCW 8530014;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308533;PPCW 8530016;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308534;PPCW 8530021;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308535;PPCW 8530026;0;4;7;54;1985;15;41;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308536;PPCW 8530027;0;4;7;54;1985;9;23;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308538;PPCW 8530047;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308539;PPCW 8530049;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308540;PPCW 8530090;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308543;PPCW 8530111;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308544;PPCW 8530035;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308545;PPCW 143;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
GD308546;PPCW 8530037;0;4;7;54;1985;7;19;Tidak Aktiv;;28/12/2009;0000-00-00;0000-00-00;ARAD (RUMANIA);2;0000-00-00 00:00:00;0000-00-00 00:00:00
