15991,K301867,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-01,0000-00-00,PT INKA,2,null,null
15884,K301843,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-01,0000-00-00,PT INKA,2,null,null
14582,K101626,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14581,K101625,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14580,K101624,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14579,K101623,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14578,K101622,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14577,K101621,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
14576,K101620,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2020-11-27,0000-00-00,PT INKA,2,null,null
15365,K301750,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15364,K301749,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15363,K301748,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15358,K301743,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15356,K301741,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15352,K301737,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15349,K301734,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15348,K301733,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15347,K301732,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-27,0000-00-00,PT INKA,2,null,null
15345,K301730,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-11-27,0000-00-00,PT INKA,2,null,null
15344,K301729,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-11-27,0000-00-00,PT INKA,2,null,null
15338,K301723,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-11-27,0000-00-00,PT INKA,2,null,null
15337,K301722,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-11-27,0000-00-00,PT INKA,2,null,null
14596,P01604,null,null,11,10,0,2016,7,16,Aktiv,null,2016-06-08,2020-12-06,0000-00-00,PT INKA,2,null,null
14595,P01603,null,null,11,10,0,2016,7,16,Aktiv,null,2016-05-27,2020-12-06,0000-00-00,PT INKA,2,null,null
15005,MP301604,null,null,11,35,0,2016,7,16,Aktiv,INDONESIA,2016-10-13,2020-12-06,0000-00-00,PT INKA,2,null,null
15027,MP301603,null,null,11,35,0,2016,7,16,Aktiv,INDONESIA,2016-10-19,2020-12-06,0000-00-00,PT INKA,2,null,null
15100,M101604,null,null,11,11,0,2016,7,16,Aktiv,INDONESIA,2016-06-08,2020-12-06,0000-00-00,PT INKA,2,null,null
15555,K101809,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15553,K101807,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15552,K101806,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15551,K101805,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15550,K101804,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15549,K101803,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
15548,K101802,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,null,null
16091,K301902,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,2019-02-01,2021-11-18,0000-00-00,PT INKA,2,null,null
14575,K101619,null,null,11,8,0,2016,7,16,Aktiv,null,2016-05-27,2022-01-29,0000-00-00,PT INKA,2,null,null
16102,P01902,null,null,11,10,0,2018,7,16,Aktiv,INDONESIA,2019-02-01,2022-01-29,0000-00-00,PT INKA,2,null,null
15558,P01802,null,null,11,10,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
15557,M101802,null,null,11,11,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
16093,K301904,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,2019-02-01,2022-01-29,0000-00-00,PT INKA,2,null,null
16088,K101907,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,2019-02-01,2022-01-29,0000-00-00,PT INKA,2,null,null
16086,K101905,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,2019-02-01,2022-01-29,0000-00-00,PT INKA,2,null,null
15701,K101864,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
15700,K101863,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
15556,K101810,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
15554,K101808,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
15547,K101801,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2022-01-29,0000-00-00,PT INKA,2,null,null
16162,K101909,null,null,11,8,0,2019,7,16,Aktiv,INDONESIA,2019-03-15,2022-01-29,0000-00-00,PT INKA,2,null,null
15527,SR31506,null,null,9,22,0,2015,7,15,Aktiv,AUSTRIA,0000-00-00,2021-08-18,0000-00-00,PLASSER AND THEURER,2,null,null
3122,GD421026,null,null,4,7,54,2010,7,19,Tidak Aktiv,null,2009-12-28,0000-00-00,0000-00-00,PT INKA,2,null,null
7554,GD421193,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-20,0000-00-00,0000-00-00,PT INKA,2,null,null
7550,GD421189,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,0000-00-00,0000-00-00,PT INKA,2,null,null
8804,GD421155,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,0000-00-00,0000-00-00,PT INKA,2,null,null
7864,GD421135,null,null,4,7,54,2011,7,19,Aktiv,null,2012-07-31,0000-00-00,0000-00-00,PT INKA,2,null,null
7848,GD421132,null,null,4,7,54,2011,7,19,Aktiv,null,2012-07-31,0000-00-00,0000-00-00,PT INKA,2,null,null
7705,GD4211243,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,0000-00-00,0000-00-00,PT INKA,2,null,null
7685,GD4211223,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,0000-00-00,0000-00-00,PT INKA,2,null,null
7668,GD4211206,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,0000-00-00,0000-00-00,PT INKA,2,null,null
7663,GD4211201,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,0000-00-00,0000-00-00,PT INKA,2,null,null
7563,GD4211102,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-20,0000-00-00,0000-00-00,PT INKA,2,null,null
9065,GD4212507,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
9052,GD4212494,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
7903,GD4212480,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
7894,GD4212472,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,0000-00-00,0000-00-00,PT INKA,2,null,null
